,labels,messages
1597,1,"['stora', 'enso', 'oyj', 'say', 'friday', 'sell', 'north', 'american', 'unit', 'newpage', 'deal', 'value', 'euro', 'billion', 'us', 'million']"
1598,1,"['subject', 'matter', 'invention', 'furthermore', 'use', 'cyclone', 'separate', 'partly', 'molten', 'particle']"
1599,1,"['take', 'cue', 'playbook', 'east', 'dillon', 'lion', 'create', 'special', 'team', 'heavy', 'hit', 'style', 'player', 'boot', 'cut', 'jean', 'tummy', 'top', 'course', 'cowboy', 'boot']"
1600,1,"['tekla', 'defense', 'business', 'employ', 'person', 'locate', 'espoo', 'finland']"
1601,1,"['tekla', 'software', 'solution', 'make', 'customer', 'core', 'process', 'effective', 'building', 'construction', 'energy', 'distribution', 'infrastructure', 'management', 'water', 'supply']"
1602,2,"['tekla', 'implement', 'renewal', 'software', 'version', 'introduce', 'spring']"
1603,1,"['tekla', 'organize', 'information', 'meeting', 'analyst', 'medium', 'wtc', 'helsinki', 'marski', 'meeting', 'room', 'day', 'light', 'lunch', 'serve']"
1604,2,"['aim', 'convert', 'plant', 'flexible', 'manufacturer', 'new', 'technologically', 'demanding', 'product']"
1605,1,"['aim', 'develop', 'open', 'source', 'application', 'solution']"
1606,1,"['annual', 'general', 'meeting', 'approve', 'dividend', 'eur', 'per', 'share', 'total', 'eur', 'million']"
1607,1,"['annual', 'general', 'meeting', 'approve', 'yearly', 'remuneration', 'member', 'board', 'director', 'shall', 'remain', 'eur', 'chairman', 'board', 'eur', 'deputy', 'chairman', 'board', 'eur', 'member', 'board']"
1608,2,"['annual', 'thesis', 'contest', 'aim', 'enhance', 'thesis', 'quality', 'strengthen', 'thesis', 'culture', 'polytechnic']"
1609,1,"['board', 'machine', 'wire', 'width', 'design', 'speed', 'min', 'produce', 'close', 'tonne', 'fold', 'boxboard', 'per', 'day']"
1610,1,"['board', 'director', 'also', 'propose', 'dividend', 'eur', 'per', 'outstanding', 'share', 'pay']"
1611,1,"['change', 'holding', 'accordance', 'chapter', 'section', 'finnish', 'security', 'market', 'act', 'describe']"
1612,1,"['company', 'also', 'appoint', 'leif', 'rosen', 'head', 'special', 'plate', 'unit', 'include', 'quarto', 'plate', 'unit', 'degerfor', 'sweden', 'new', 'castle', 'usa', 'unit', 'willich', 'germany', 'well', 'pressplate', 'prefab', 'avesta', 'plate', 'service', 'centre', 'nordic', 'degerfor']"
1613,1,"['company', 'design', 'manufacture', 'market', 'advanced', 'composite', 'product', 'industrial', 'application', 'consumer', 'good', 'cross', 'country', 'alpine', 'nordic', 'walking', 'pole', 'floorball', 'stick', 'antenna', 'radome']"
1614,1,"['company', 'early', 'say', 'consider', 'different', 'strategic', 'option', 'struggling', 'low', 'cost', 'mobile', 'operator', 'include', 'divestment', 'holding']"
1615,1,"['company', 'hope', 'new', 'plant', 'would', 'stream', 'end']"
1616,1,"['company', 'state', 'finland', 'european', 'aeronautic', 'defense', 'space', 'company', 'ead', 'tekla', 'international', 'software', 'company', 'provide', 'solution', 'building', 'construction', 'energy', 'distribution', 'municipality']"
1617,1,"['company', 'pledge', 'new', 'software', 'would', 'render', 'mail', 'document', 'much', 'appear', 'desktop', 'computer']"
1618,2,"['company', 'advantage', 'pricing', 'see', 'significantly', 'low', 'price', 'offer', 'new', 'unmanned', 'station']"
1619,1,"['company', 'say', 'offshore', 'segment', 'represent', 'total', 'marine', 'engine', 'order', 'july', 'september', 'period', 'merchant', 'special', 'vessel', 'cruise', 'ferry', 'ship', 'design', 'respectively']"
1620,1,"['company', 'say', 'production', 'volume', 'far', 'indicate', 'circuit', 'capable', 'target', 'output', 'rate', 'tonne', 'per', 'day', 'million', 'tonne', 'year']"
1621,1,"['company', 'say', 'currently', 'french', 'distribution', 'unit', 'ragot', 'locate', 'loudeac', 'normandy', 'distribution', 'unit', 'waterqueen', 'line', 'supplier', 'tortue', 'saint', 'marcel', 'mid', 'france', 'hook', 'manufacture', 'unit', 'vmc', 'hook', 'distribution', 'unit', 'vmc', 'europe', 'morvillar']"
1622,1,"['construction', 'large', 'woodworking', 'facility', 'sheksna', 'district', 'vologda', 'region', 'northwest', 'russia', 'begin', 'plant', 'start', 'production']"
1623,1,"['contract', 'consist', 'new', 'building', 'area', 'sq', 'renovation', 'exist', 'building']"
1624,1,"['contractor', 'shopping', 'center', 'china', 'state', 'construction', 'engineering', 'corporation', 'previously', 'build', 'airport', 'hotel', 'factory', 'large', 'international', 'customer', 'different', 'part', 'world']"
1625,1,"['contract', 'award', 'date', 'connection', 'system', 'amount', 'total', 'eur', 'million']"
1626,1,"['correct', 'chapter', 'entirety']"
1627,1,"['deal', 'already', 'approve', 'shareholder', 'carry', 'first', 'half']"
1628,2,"['deal', 'strengthen', 'ramirent', 'position', 'especially', 'industrial', 'sector', 'large', 'investment', 'project']"
1629,1,"['deal', 'worth', 'eur', 'mn']"
1630,1,"['device', 'offer', 'multimedia', 'performance', 'along', 'host', 'productivity', 'application', 'include', 'live', 'stock', 'price']"
1631,1,"['event', 'also', 'view', 'live', 'audio', 'webcast', 'www', 'ahlstrom', 'com']"
1632,1,"['event', 'also', 'view', 'live', 'webcast', 'www', 'cargotec', 'com']"
1633,1,"['first', 'charging', 'station', 'make', 'available', 'already', 'whole', 'network', 'ready']"
1634,1,"['geosolution', 'team', 'far', 'provide', 'intriguing', 'new', 'technology', 'combine', 'gps', 'mobile', 'base', 'technology', 'together', 'internet', 'base', 'social', 'networking']"
1635,1,"['investment', 'worth', 'approximately', 'eur', 'mn']"
1636,1,"['mill', 'concentrate', 'get', 'supercalendered', 'line', 'run', 'satisfactorily', 'restart', 'old', 'newsprint', 'line']"
1637,1,"['important', 'export', 'market', 'norway', 'germany', 'russia', 'france']"
1638,2,"['loyal', 'customer', 'find', 'bank', 'land', 'index']"
1639,1,"['new', 'system', 'include', 'mc', 'pda', 'motorola', 'use', 'poundstretcher', 'operative', 'across', 'shift', 'integrate', 'real', 'time', 'company', 'exist', 'warehouse', 'management', 'system', 'aldata', 'stock', 'go', 'live', 'may']"
1640,1,"['nokia', 'music', 'store', 'begin', 'trade', 'tuesday', 'sell', 'single', 'album', 'well', 'live', 'music', 'streaming']"
1641,1,"['number', 'customer', 'one', 'important', 'parameter', 'determine', 'price', 'electricity', 'network']"
1642,1,"['order', 'value', 'eur']"
1643,1,"['order', 'value', 'usd']"
1644,1,"['order', 'worth', 'eur', 'mn']"
1645,1,"['organization', 'member', 'russian', 'auto', 'sector', 'union', 'mpra', 'become', 'active', 'since', 'tikkurila', 'acquire', 'russian', 'paint', 'company', 'kraski', 'tek']"
1646,1,"['outsourced', 'scan', 'capture', 'solution', 'transfer', 'paper', 'invoice', 'electronic', 'format', 'basware', 'business', 'transaction', 'service', 'allow', 'customer', 'receive', 'send', 'invoice', 'electronic', 'format']"
1647,1,"['party', 'also', 'agree', 'ænnen', 'tehtaat', 'right', 'sell', 'remain', 'share', 'suomen', 'rehu', 'hankkija', 'maatalous', 'month', 'purchase', 'majority', 'hold', 'early']"
1648,2,"['pipeline', 'strong']"
1649,1,"['potential', 'acquirer', 'cencorp', 'corporation', 'related', 'entity', 'sav', 'owe', 'sav', 'cencorp', 'subsidiary', 'finnish', 'savcor', 'group', 'oy']"
1650,1,"['prerequisite', 'inclusion', 'program', 'receipt', 'gain', 'key', 'employee', 'acquire', 'aspo', 'share', 'amount', 'determine', 'board', 'advance', 'maximum']"
1651,1,"['record', 'date', 'dividend', 'distribution', 'march']"
1652,1,"['samsung', 'mobile', 'application', 'store', 'launch', 'january', 'samsung', 'mobile', 'innovator', 'program', 'enable', 'mobile', 'software', 'developer', 'create', 'application', 'use', 'across', 'samsung', 'mobile', 'device']"
1653,1,"['second', 'quarter', 'net', 'sale', 'expect', 'par', 'first', 'quarter']"
1654,2,"['service', 'intend', 'allow', 'people', 'thirteen', 'mediterranean', 'country', 'reach', 'baltic', 'rapidly', 'single', 'carrier']"
1655,1,"['solid', 'fuel', 'heat', 'sludge', 'mix', 'therein']"
1656,1,"['study', 'evaluate', 'safety', 'tolerability', 'pharmacokinetic', 'repeat', 'dose', 'intravenously', 'administer', 'antibody', 'patient', 'active', 'plaque', 'psoriasis']"
1657,1,"['ten', 'year', 'rent', 'contract', 'right', 'prolongation', 'exist', 'term', 'sign', 'stockmann', 'owner', 'shopping', 'center']"
1658,2,"['term', 'financing', 'approve', 'annual', 'general', 'meeting', 'company', 'hold', 'june']"
1659,1,"['total', 'donation', 'amount', 'eur']"
1660,1,"['total', 'investment', 'necessary', 'eur', 'company', 'estimate']"
1661,1,"['total', 'project', 'duration', 'three', 'year', 'value', 'eur']"
1662,1,"['total', 'scope', 'project', 'square', 'metre', 'value', 'total', 'around', 'eur']"
1663,1,"['transaction', 'include', 'us', 'billion', 'euro', 'billion', 'cash', 'vendor', 'note', 'share', 'purchase', 'expect', 'complete', 'first', 'quarter', 'finnish', 'swedish', 'paper', 'maker', 'say']"
1664,1,"['upgrade', 'factory', 'schedule', 'come', 'stream', 'summer']"
1665,1,"['uranium', 'find', 'locally', 'naturally', 'occur', 'make', 'sense', 'extract', 'way', 'metal']"
1666,2,"['company', 'ready', 'invest', 'fund', 'deal', 'rostelecom', 'rt', 'rtkm']"
1667,1,"['responsible', 'operation', 'customer', 'relationship', 'development']"
1668,1,"['allow', 'device', 'mobile', 'phone', 'become', 'millimetre', 'thin']"
1669,1,"['implementation', 'important', 'operator', 'since', 'launch', 'fix', 'mobile', 'convergence', 'service', 'brazil', 'see', 'brazil', 'may']"
1670,2,"['first', 'time', 'finnair', 'award', 'agreement', 'uk', 'government']"
1671,1,"['organization', 'assume', 'responsibility', 'operation', 'russia']"
1672,1,"['pc', 'application', 'allow', 'user', 'copy', 'file', 'datum', 'nokia', 'mobile', 'device', 'computer', 'well', 'create', 'backup', 'content']"
1673,1,"['three', 'student', 'universiti', 'sain', 'malaysia', 'win', 'study', 'trip', 'helsinki']"
1674,1,"['thus', 'group', 'balance', 'sheet', 'eur', 'million', 'goodwill', 'company', 'add']"
1675,1,"['thus', 'group', 'balance', 'sheet', 'eur', 'goodwill', 'company', 'add']"
1676,1,"['timo', 'penttila', 'appoint', 'new', 'manager', 'responsible', 'asset', 'management', 'nordea', 'institutional', 'customer', 'finland']"
1677,1,"['achieve', 'synergy', 'target', 'relate', 'acquisition', 'vaisala', 'consolidate', 'manufacturing', 'depot', 'datum', 'service', 'finance', 'activity', 'currently', 'locate', 'uniontown', 'pennsylvania', 'st', 'louis', 'missouri', 'durham', 'north', 'carolina']"
1678,1,"['raise', 'consumer', 'awareness', 'encourage', 'people', 'recycle', 'old', 'mobile', 'device', 'nokia', 'run', 'regular', 'recycling', 'campaign', 'around', 'world']"
1679,1,"['see', 'new', 'register', 'subscribe', 'newspaper']"
1680,1,"['showcase', 'end', 'end', 'capability', 'mobile', 'world', 'congress', 'arrange', 'internal', 'meego', 'application', 'development', 'competition', 'entice', 'developer', 'create', 'new', 'application']"
1681,1,"['today', 'connect', 'people', 'new', 'different', 'way', 'fuse', 'advanced', 'mobile', 'technology', 'personalized', 'service', 'enable', 'people', 'stay', 'close', 'matter']"
1682,1,"['together', 'generate', 'aspo', 'goodwill']"
1683,1,"['trading', 'new', 'share', 'right', 'dividend', 'distribution', 'fund', 'start', 'exchange', 'helsinki', 'tomorrow']"
1684,1,"['unc', 'charlotte', 'would', 'also', 'deploy', 'ssh', 'tectia', 'connector', 'enable', 'secure', 'application', 'connectivity']"
1685,2,"['upm', 'kymmene', 'generate', 'four', 'consecutive', 'quarter', 'positive', 'free', 'cash', 'flow']"
1686,2,"['upm', 'kymmene', 'generate', 'seventeen', 'consecutive', 'quarter', 'positive', 'cash', 'flow', 'operation']"
1687,2,"['upm', 'kymmene', 'generate', 'thirty', 'one', 'consecutive', 'quarter', 'positive', 'ebitda']"
1688,1,"['upm', 'kymmene', 'www', 'upm', 'kymmene', 'com', 'produce', 'magazine', 'paper', 'newsprint', 'well', 'fine', 'specialty', 'paper', 'convert', 'material', 'wood', 'product']"
1689,1,"['wayne', 'greensmith', 'fiskar', 'brand', 'uk', 'senior', 'brand', 'manager', 'say', 'launch', 'want', 'give', 'something', 'back', 'community']"
1690,2,"['vdw', 'combine', 'lxe', 'device', 'enhance', 'productivity', 'enable', 'worker', 'use', 'single', 'device', 'perform', 'voice', 'scanning', 'keyboard', 'function']"
1691,2,"['choose', 'efficient', 'good', 'overall', 'value', 'option', 'customer', 'already', 'bidding', 'stage']"
1692,1,"['make', 'available', 'follow', 'brand', 'new', 'market', 'analysis', 'cement', 'uk', 'cement', 'poland', 'cement', 'belgium', 'analysis', 'give', 'clear', 'overview', 'actual', 'situation', 'future', 'outlook', 'cement', 'industry', 'european', 'country']"
1693,1,"['make', 'available', 'follow', 'brand', 'new', 'market', 'analyse', 'cement', 'pakistan', 'cement', 'malaysia', 'cement', 'taiwan', 'cement', 'philippines', 'analysis', 'give', 'clear', 'overview', 'actual', 'situation', 'future', 'outlook', 'cement', 'industry', 'asian', 'country']"
1694,1,"['serve', 'broad', 'range', 'customer', 'include', 'construction', 'process', 'industry', 'shipyard', 'public', 'sector', 'household']"
1695,1,"['go', 'market', 'yield', 'guidance', 'area', 'give', 'flexibility', 'go', 'up', 'down', 'th']"
1696,1,"['vehvilainen', 'currently', 'chief', 'operating', 'officer', 'nokia', 'siemens', 'network', 'join', 'finnair', 'january', 'take', 'ceo', 'effective', 'february']"
1697,1,"['new', 'type', 'network', 'element', 'add', 'network', 'conversion', 'file', 'update', 'add', 'information', 'require', 'convert', 'message', 'format', 'new', 'network', 'element', 'type', 'format', 'understand', 'management', 'system']"
1698,2,"['open', 'next', 'year', 'large', 'facility', 'world', 'produce', 'diesel', 'fuel', 'renewable', 'feedstock', 'palm', 'oil', 'animal', 'fat']"
1699,1,"['via', 'plant', 'belgian', 'company', 'feed', 'mw', 'electricity', 'distribution', 'grid', 'able', 'deliver', 'up', 'mw', 'heat']"
1700,2,"['vike', 'line', 'head', 'jan', 'kaarstroem', 'tell', 'tt', 'company', 'ferry', 'well', 'equipped', 'handle', 'ice', 'passenger', 'safe']"
1701,1,"['yara', 'suomi', 'ltd', 'also', 'provide', 'nitrogen', 'chemical', 'technical', 'nitrate', 'various', 'sector', 'industry', 'well', 'product', 'use', 'environmental', 'protection']"
1702,1,"['finnish', 'plumbing', 'heating', 'system', 'supplier', 'uponor', 'announce', 'company', 'wide', 'cost', 'reduction', 'program', 'august']"
1703,2,"['finnish', 'plumbing', 'heating', 'system', 'supplier', 'uponor', 'corporation', 'omx', 'helsinki', 'unr', 'say', 'tuesday', 'august', 'board', 'director', 'authorise', 'management', 'proceed', 'company', 'wide', 'cost', 'reduction', 'program']"
1704,1,"['flurry', 'analytics', 'spokesperson', 'say', 'measure', 'windows', 'phone', 'datum', 'week', 'firm', 'double', 'check', 'datum', 'make', 'sure', 'per', 'cent', 'rise', 'not', 'aberration']"
1705,0,"['net', 'sale', 'finnish', 'sanoma', 'learning', 'amp', 'literature', 'finnish', 'medium', 'group', 'sanoma', 'decrease', 'january', 'june', 'totalling', 'eur', 'mn', 'down', 'eur', 'mn', 'corresponding', 'period']"
1706,0,"['employ', 'finland', 'abroad', 'unit', 'record', 'first', 'quarter', 'sale', 'mln', 'eur', 'operate', 'loss', 'mln', 'eur']"
1707,0,"['jp', 'morgan', 'expect', 'scala', 'lower', 'nobel', 'biocare', 'growth', 'forecast', 'current', 'guidance', 'pct', 'well', 'operate', 'margin', 'target', 'current', 'pct']"
1708,0,"['furthermore', 'sale', 'new', 'passenger', 'car', 'light', 'commercial', 'vehicle', 'country', 'decline', 'year', 'year', 'last', 'month']"
1709,0,"['service', 'firm', 'tietoenator', 'buck', 'general', 'trend', 'hold', 'flat', 'eur', 'slip', 'back', 'early', 'gain']"
1710,0,"['profitability', 'ebit', 'compare']"
1711,0,"['several', 'large', 'stock', 'tack', 'lower', 'however']"
1712,2,"['company', 'book', 'april', 'june', 'new', 'order', 'worth', 'mln', 'eur', 'compare', 'mln', 'eur', 'period', 'year', 'ago']"
1713,0,"['sale', 'mid', 'strength', 'beer', 'decrease']"
1714,0,"['teliasonera', 'underlie', 'result', 'however', 'include', 'mln', 'skr', 'positive', 'one', 'hence', 'adjusted', 'underlie', 'ebitda', 'actually', 'amount', 'bln', 'skr', 'clearly', 'expectation', 'analyst', 'say']"
1715,2,"['aspocomp', 'repay', 'interest', 'bear', 'liability', 'standard', 'charter', 'bank', 'use', 'rest', 'consideration', 'partially', 'repay', 'interest', 'bear', 'liability', 'finland', 'improve', 'liquidity']"
1716,2,"['eurochem', 'head', 'corporate', 'finance', 'alexander', 'gavrilov', 'say', 'pleased', 'confirm', 'eurochem', 'able', 'attract', 'long', 'term', 'fund', 'attractive', 'rate']"
1717,2,"['memorandum', 'understand', 'mou', 'party', 'collaborate', 'prepare', 'implement', 'joint', 'project', 'field', 'combined', 'power', 'heat', 'generation', 'environmental', 'protection', 'energy', 'efficient', 'technology']"
1718,2,"['honor', 'acknowledge', 'commitment', 'industry', 'especially', 'asia', 'pacific']"
1719,1,"['thank', 'jarmo', 'ukonaho', 'warmly', 'contribution', 'wish', 'good', 'future', 'challenge']"
1720,2,"['seminar', 'introduce', 'modern', 'clean', 'technology', 'product', 'financial', 'tool', 'sponsorship', 'program', 'energy', 'environment', 'project', 'well', 'potential', 'develop', 'clean', 'energy', 'vietnam']"
1721,2,"['prove', 'good', 'cellphone', 'design', 'truly', 'work', 'art', 'website', 'nokia', 'provide', 'colorful', 'canvas', 'expression', 'mobile', 'inspire', 'sentiment']"
